score,label
0.07931572,0
0.04023682,2
0.03724083,3
0.027641015,0
0.097066745,0
0.043612733,0
0.030351141,1
0.027585628,3
0.0354996,3
0.1006406,1
0.08939314,2
0.023448786,2
0.051246166,2
0.031217074,2
0.024633486,2
0.036427543,0
0.02692111,2
0.078850105,3
0.025351623,3
0.023464361,2
0.06209729,3
0.046555053,3
0.044525065,2
0.03047509,0
0.026996063,2
0.067081444,3
0.036692027,0
0.027326584,2
0.03127002,0
0.032286316,1
0.06959054,2
0.13813847,2
0.029168157,2
0.042771835,0
0.0396199,0
0.41634563,1
0.07838276,2
0.029691575,3
0.027663419,0
0.024589894,2
0.065612614,0
0.024086542,2
0.033588298,3
0.027039895,3
0.06414761,0
0.17787376,1
0.036252208,0
0.025816156,2
0.035034634,0
0.051688276,3
0.04193979,3
0.02455789,3
0.051579084,3
0.027261028,3
0.026966354,0
0.033544846,3
0.032771166,2
0.034032077,2
0.025871271,0
0.06827977,1
0.06838292,2
0.04123937,3
0.09333731,1
0.052460037,2
0.20643024,2
0.034692734,3
0.042094536,3
0.029677084,2
0.08106634,1
0.032941252,2
0.038447853,3
0.07740639,0
0.028300751,0
0.035715282,0
0.04384464,0
0.036063705,0
0.060519632,0
0.026331712,2
0.030655235,0
0.02777039,2
0.13347873,2
0.074554935,3
0.032671433,2
0.136885,0
0.04231489,3
0.06395794,0
0.050541047,0
0.054338515,2
0.02457438,3
0.03140228,3
0.04089435,1
0.042701516,2
0.03579655,3
0.029561335,3
0.04499129,3
0.023790646,2
0.025578944,3
0.03668965,3
0.02962477,2
0.032420244,2
0.034270093,0
0.05031296,2
0.43653026,1
0.02551983,2
0.27793238,2
0.030699404,0
0.048442036,1
0.029638758,3
0.11095624,1
0.09410754,0
0.036470354,0
0.027090592,0
0.041068435,0
0.06337342,3
0.026506003,0
0.039915502,1
0.15473787,2
0.02440451,0
0.025595652,2
0.052139815,3
0.052732076,0
0.059815526,0
0.28682083,0
0.043016918,0
0.035186376,3
0.029327253,2
0.030961944,0
0.042028345,2
0.05741451,0
0.027431456,2
0.054414835,0
0.023052884,3
0.039186195,0
0.028295709,0
0.08630198,1
0.02787263,0
0.034754854,3
0.05414617,3
0.044948474,3
0.05165197,0
0.03514163,2
0.024775557,0
0.038962424,3
0.045116246,0
0.08444113,3
0.038023897,0
0.02711091,3
0.07697654,2
0.04118375,3
0.4594568,1
0.038225193,0
0.37498233,1
0.025876371,2
0.04734839,2
0.032494985,3
0.043811638,2
0.05342509,3
0.024750695,0
0.12019934,1
0.17596231,0
0.043975085,0
0.41222468,1
0.037442178,0
0.04662636,3
0.027151365,0
0.066925645,0
0.25364572,2
0.035432108,3
0.032290097,2
0.04368589,1
0.025914917,2
0.029156288,0
0.26386473,1
0.035621423,0
0.0521596,2
0.026697489,3
0.042713463,2
0.1263988,1
0.053665083,2
0.059607577,3
0.03197536,0
