score,label
0.017920392,2
0.015645552,0
0.017061448,2
0.029869087,2
0.011283583,0
0.01232948,0
0.010682856,0
0.012219373,1
0.014884624,0
0.014621522,0
0.02092951,2
0.02826285,0
0.009604543,0
0.012407461,0
0.013063147,2
0.011948786,0
0.022025753,0
0.02945296,0
0.012744666,2
0.012543397,0
0.07486296,2
0.033448055,0
0.013809189,0
0.4495335,3
0.011160232,1
0.57666993,3
0.014626998,0
0.018954799,0
0.030290492,1
0.011460135,0
0.081679314,2
0.015428188,2
0.014478663,0
0.011984049,0
0.019264435,0
0.011742918,0
0.012241108,0
0.0138671165,0
0.31435266,3
0.013589977,0
0.0117846,1
0.01640671,0
0.010592179,0
0.023523178,0
0.013507105,2
0.010885901,0
0.01545327,2
0.024313042,0
0.013789902,1
0.010591344,2
0.020964433,0
0.11538539,3
0.01995112,0
0.0195968,0
0.012718983,1
0.011664945,0
0.016838241,0
0.016950369,0
0.009656851,0
0.0125987865,0
0.011507368,0
0.012083958,0
0.011719008,0
0.013544668,0
0.009547051,1
0.01460238,0
0.014343688,0
0.011786943,0
0.05141386,2
0.016501736,0
0.025737593,0
0.69770026,3
0.014985989,0
0.0105308555,0
0.01698101,1
0.025236053,2
0.011192513,2
0.010564626,0
0.02113989,0
0.048334993,2
0.023556877,1
0.014306859,0
0.012742656,0
0.012820787,2
0.017330829,0
0.011580506,0
0.3585506,2
0.014303196,0
0.010655185,0
0.01628989,0
0.013157367,0
0.013937815,1
0.01660276,0
0.021482913,0
0.010567776,0
0.014913311,0
0.015317419,0
0.02301935,0
0.5958044,3
0.023335867,0
0.0990889,2
0.011010002,0
0.019463446,2
0.011450284,0
0.01912998,0
0.015609762,0
0.013963376,0
0.03106825,0
0.011388264,0
0.019249119,2
0.014140118,0
0.00963934,0
0.010880286,0
0.014058425,0
0.01110352,2
0.026410801,0
0.0134864515,0
0.010503435,0
0.016300015,0
0.08024341,2
0.048462883,0
0.013104388,0
0.01095189,0
0.012346807,0
0.7109519,3
0.011543516,0
0.017248522,0
0.63735044,3
0.013930484,0
0.014154769,0
0.024516147,0
0.011549845,0
0.017691886,0
0.03063215,0
0.010978366,0
0.028506465,0
0.012359908,0
0.6565167,3
0.013361684,0
0.015844848,1
0.011071732,0
0.016059019,0
0.013386612,0
0.029666204,2
0.01052339,0
0.013433335,0
0.012465992,0
0.0140878465,0
0.012790351,0
0.015309072,0
0.013373613,2
0.011461366,0
0.021583613,2
0.0105877835,0
0.0104836235,0
0.017765706,2
0.017307548,2
0.011390476,2
0.069874376,2
0.01444995,1
0.032843016,0
0.012109691,0
0.018792523,0
0.013948238,0
0.7245088,3
0.22093287,0
0.05236429,0
0.015189049,0
0.035899274,0
0.02297613,0
0.01472465,0
0.040394872,2
0.026479905,2
0.013662386,2
0.0139284395,0
0.026753994,2
0.009342002,2
0.02378237,0
0.7386065,3
0.6254708,3
0.02141686,0
0.6743722,3
0.73526156,3
0.6408561,3
0.0686948,3
0.010224359,0
0.031104274,0
0.016496768,0
0.73671496,3
0.013367318,2
0.019801058,2
0.012672823,0
0.014520718,1
0.71561587,3
0.0144482795,1
0.49869695,3
0.011182407,1
0.4685728,0
0.023041451,2
0.0189333,2
0.44114888,2
0.014667707,1
0.023276556,0
0.7198963,3
0.16299736,1
0.032061893,2
0.094954975,0
0.01616588,0
0.3353484,3
0.15205188,2
0.016032202,2
0.16575116,3
0.01230168,2
0.02465163,2
0.012937938,0
0.17508802,0
0.7301433,3
0.05685378,2
0.018905867,0
0.7374376,3
0.044874057,0
0.017214416,0
0.011668041,2
0.016915381,0
0.015585484,0
0.028724108,0
0.047795907,0
0.02250483,2
0.01601968,1
0.015122204,0
0.016467396,2
0.011837532,2
0.012924007,0
0.71894056,3
0.011474622,2
0.012888403,2
0.018955758,0
0.0148661565,1
0.014256514,2
0.01850414,1
0.16373134,3
0.73463416,3
0.62749684,3
0.026728328,2
0.72912526,3
0.7536612,3
0.021484701,2
0.016282272,0
0.04006963,2
0.68902683,3
0.7356492,3
0.7411166,3
0.010837703,0
0.0151247615,0
0.06880036,0
0.010258373,0
0.023163475,1
0.0125902,0
0.18537603,3
0.016631901,1
0.011254824,0
0.014837782,2
0.011259935,2
0.06308234,1
0.019276673,2
0.014228832,1
0.01362154,0
0.011513884,0
0.022897335,2
0.041927297,2
0.025761133,2
0.016074296,0
0.014629652,0
0.73870325,3
0.014779199,0
0.702404,3
0.017731972,2
0.022326969,0
0.658301,3
0.39336598,3
0.025578788,1
0.051003464,0
0.027506474,1
0.016119663,0
0.017189955,2
0.026422525,2
0.015920805,2
0.016537154,1
0.012676426,0
0.62517196,3
0.05262525,1
0.028547432,3
0.012320789,0
0.28150386,0
0.72206944,3
0.0284683,0
0.018158445,2
0.012701925,0
0.012068234,1
0.12740442,3
0.03299357,0
0.011389008,2
0.05263272,2
0.016089229,2
0.16127168,2
0.063868105,0
0.7011791,3
0.015332941,0
0.023622235,2
0.628176,3
0.10623993,2
0.013258145,0
0.5072191,3
0.010548022,1
0.5734084,3
0.02183271,0
0.02351631,0
0.48023787,3
0.16615918,3
0.01718405,1
0.018471565,0
0.014173507,0
0.06287257,2
0.15339622,2
0.75299793,3
0.014903207,2
0.746554,3
0.6991693,3
0.61938035,3
0.095035136,0
0.56392276,3
0.3352966,0
0.011975171,0
0.5776707,3
0.013157986,0
0.028936718,2
0.020343306,2
0.01169582,0
0.7423745,3
0.582591,1
0.01638587,2
0.64357305,3
0.22691205,3
0.06967218,1
0.7019548,3
0.011567719,2
0.7251676,3
0.010580847,0
0.02206956,2
0.011571448,2
0.070183605,0
0.031065108,2
0.015004498,2
0.023203121,1
0.30172282,3
0.4959692,0
0.6711426,3
0.64001685,3
0.26681402,3
0.30517015,3
0.012503516,0
0.016438114,1
0.015196597,2
0.022282364,2
0.018293817,2
0.03318615,0
0.02209216,0
0.039117448,0
0.010197425,0
0.017308738,0
0.02340915,1
0.017197812,2
0.011450414,2
0.052489936,2
0.011381586,0
0.028644336,2
0.022707991,1
0.107292935,0
0.022310918,2
0.05169649,0
0.017740602,0
0.6840659,2
0.05145304,2
0.025043445,0
0.01271447,1
0.07783748,0
0.025143491,0
0.018958915,1
0.01027681,0
0.02696209,2
0.012465036,2
0.040110327,0
0.59006953,2
0.012935223,2
0.014153804,1
0.011213081,1
0.015840914,2
0.011169333,0
0.39175785,3
0.118080065,0
0.15952054,0
0.71042216,3
0.09417815,2
0.018935177,0
0.013651866,0
0.036113206,1
0.035638824,0
0.08243598,0
0.04685356,1
0.047643933,0
0.024589552,2
0.7227143,3
0.016940767,0
0.015740735,0
0.010501779,0
0.045167778,1
0.21452782,3
0.75868344,3
0.009634744,1
0.115387626,2
0.009996331,2
0.03579358,2
0.03401224,2
0.07920105,2
0.012733745,0
0.04263007,2
0.10153971,3
0.5936338,3
0.030453527,2
0.7072969,3
0.4461975,3
0.03007419,2
0.029601261,0
0.030547986,2
0.4983382,3
0.009879105,0
0.19352913,2
0.015878003,0
0.06462797,1
0.5727685,2
0.014824251,2
0.022058355,2
0.012370666,0
0.01852377,0
0.02107696,1
0.019463228,2
0.6856933,3
0.014872009,0
0.29332408,2
0.021352343,0
0.094961196,2
0.7518232,3
0.28298545,3
0.019467477,0
0.0456958,1
0.01114823,0
0.017148212,2
0.017427895,0
0.52564883,3
0.697854,3
0.57407886,3
0.73424304,3
0.7385239,3
0.016667206,0
0.059189346,3
0.017774561,2
0.016116185,2
0.026057465,0
0.018027812,1
0.0141308615,2
0.47599015,3
0.012696208,1
0.07623379,2
0.017146122,2
0.26350334,3
0.71027154,3
0.010787925,2
0.012081305,1
0.01983457,2
0.7238769,3
0.02323774,0
0.031845212,0
0.028177863,0
0.016301438,0
0.02337428,0
0.020488277,0
0.023351869,2
0.011105411,0
0.023100592,2
0.02039787,2
0.62532693,3
0.03493413,2
0.01575055,0
0.6982493,3
0.012718296,0
0.012178577,0
0.19130097,2
0.72907317,3
0.16965353,3
0.020715313,1
0.02065551,2
0.73876774,3
0.74181885,3
0.7050663,3
0.020369444,2
0.21294363,3
0.7008987,3
0.018203381,2
0.028574003,2
0.015046678,0
0.021559954,2
0.01467698,1
0.01583415,2
0.01661639,2
0.02011424,0
0.01379744,1
0.24261034,3
0.015130693,1
0.01116966,0
0.020107262,0
0.026058767,0
0.010816714,0
0.4420748,3
0.010123568,0
0.030044565,1
0.040938232,2
0.01273392,0
0.010461038,2
0.6018038,3
0.047684733,0
0.011277381,0
0.016932279,0
0.016978784,0
0.71138066,3
0.035323907,2
0.014973049,0
0.020174272,2
0.012281145,0
0.009958868,2
0.016267981,0
0.35328463,3
0.009804493,0
0.02368882,0
0.020200592,1
0.012974501,0
0.5511989,3
0.67900527,3
0.025023576,3
0.013580482,0
0.012187496,2
0.010231388,0
0.09774609,3
0.040434677,0
0.7243327,3
0.011734267,0
0.7251869,3
0.0279755,2
0.027927948,3
0.016956925,1
0.012464529,0
0.02213493,1
0.013671122,2
0.02216635,2
0.71914285,3
0.71643597,2
0.73109156,3
0.032383736,0
0.018429048,1
0.019311527,0
0.014983343,0
0.017635887,1
0.01364764,0
0.05597874,3
0.014444702,0
0.040452912,0
0.014494369,2
0.08545959,3
0.062546395,2
0.0140330745,1
0.045479137,2
0.02199339,0
0.63029236,1
0.4295881,0
0.019896943,2
0.26046365,3
0.017722689,2
0.01484388,1
0.17606093,2
0.71213835,3
0.013209875,0
